C,kernel,gamma,degree,train_accuracy,validation_accuracy,test_accuracy
0.01,linear,scale,2,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.01,linear,scale,3,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.01,linear,scale,4,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.01,linear,auto,2,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.01,linear,auto,3,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.01,linear,auto,4,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.01,poly,scale,2,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.01,poly,scale,3,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.01,poly,scale,4,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.01,poly,auto,2,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.01,poly,auto,3,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.01,poly,auto,4,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.01,rbf,scale,2,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.01,rbf,scale,3,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.01,rbf,scale,4,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.01,rbf,auto,2,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.01,rbf,auto,3,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.01,rbf,auto,4,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.01,sigmoid,scale,2,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.01,sigmoid,scale,3,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.01,sigmoid,scale,4,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.01,sigmoid,auto,2,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.01,sigmoid,auto,3,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.01,sigmoid,auto,4,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,linear,scale,2,0.8440453686200378,0.8377358490566038,0.8367346938775511
0.1,linear,scale,3,0.8440453686200378,0.8377358490566038,0.8367346938775511
0.1,linear,scale,4,0.8440453686200378,0.8377358490566038,0.8367346938775511
0.1,linear,auto,2,0.8440453686200378,0.8377358490566038,0.8367346938775511
0.1,linear,auto,3,0.8440453686200378,0.8377358490566038,0.8367346938775511
0.1,linear,auto,4,0.8440453686200378,0.8377358490566038,0.8367346938775511
0.1,poly,scale,2,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,poly,scale,3,0.8478260869565217,0.8377358490566038,0.8367346938775511
0.1,poly,scale,4,0.8733459357277883,0.8415094339622642,0.8231292517006803
0.1,poly,auto,2,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,poly,auto,3,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,poly,auto,4,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,rbf,scale,2,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,rbf,scale,3,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,rbf,scale,4,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,rbf,auto,2,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,rbf,auto,3,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,rbf,auto,4,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,sigmoid,scale,2,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,sigmoid,scale,3,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,sigmoid,scale,4,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,sigmoid,auto,2,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,sigmoid,auto,3,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,sigmoid,auto,4,0.8393194706994329,0.8377358490566038,0.8367346938775511
1.0,linear,scale,2,0.8979206049149339,0.8943396226415095,0.8571428571428571
1.0,linear,scale,3,0.8979206049149339,0.8943396226415095,0.8571428571428571
1.0,linear,scale,4,0.8979206049149339,0.8943396226415095,0.8571428571428571
1.0,linear,auto,2,0.8979206049149339,0.8943396226415095,0.8571428571428571
1.0,linear,auto,3,0.8979206049149339,0.8943396226415095,0.8571428571428571
1.0,linear,auto,4,0.8979206049149339,0.8943396226415095,0.8571428571428571
1.0,poly,scale,2,0.9054820415879017,0.8943396226415095,0.8639455782312925
1.0,poly,scale,3,0.9480151228733459,0.8830188679245283,0.8435374149659864
1.0,poly,scale,4,0.9839319470699432,0.8566037735849057,0.8095238095238095
1.0,poly,auto,2,0.8393194706994329,0.8377358490566038,0.8367346938775511
1.0,poly,auto,3,0.8393194706994329,0.8377358490566038,0.8367346938775511
1.0,poly,auto,4,0.8393194706994329,0.8377358490566038,0.8367346938775511
1.0,rbf,scale,2,0.8950850661625709,0.8603773584905661,0.8503401360544217
1.0,rbf,scale,3,0.8950850661625709,0.8603773584905661,0.8503401360544217
1.0,rbf,scale,4,0.8950850661625709,0.8603773584905661,0.8503401360544217
1.0,rbf,auto,2,0.8393194706994329,0.8377358490566038,0.8367346938775511
1.0,rbf,auto,3,0.8393194706994329,0.8377358490566038,0.8367346938775511
1.0,rbf,auto,4,0.8393194706994329,0.8377358490566038,0.8367346938775511
1.0,sigmoid,scale,2,0.8166351606805293,0.8301886792452831,0.8571428571428571
1.0,sigmoid,scale,3,0.8166351606805293,0.8301886792452831,0.8571428571428571
1.0,sigmoid,scale,4,0.8166351606805293,0.8301886792452831,0.8571428571428571
1.0,sigmoid,auto,2,0.8393194706994329,0.8377358490566038,0.8367346938775511
1.0,sigmoid,auto,3,0.8393194706994329,0.8377358490566038,0.8367346938775511
1.0,sigmoid,auto,4,0.8393194706994329,0.8377358490566038,0.8367346938775511
10.0,linear,scale,2,0.8969754253308129,0.8981132075471698,0.8639455782312925
10.0,linear,scale,3,0.8969754253308129,0.8981132075471698,0.8639455782312925
10.0,linear,scale,4,0.8969754253308129,0.8981132075471698,0.8639455782312925
10.0,linear,auto,2,0.8969754253308129,0.8981132075471698,0.8639455782312925
10.0,linear,auto,3,0.8969754253308129,0.8981132075471698,0.8639455782312925
10.0,linear,auto,4,0.8969754253308129,0.8981132075471698,0.8639455782312925
10.0,poly,scale,2,0.9621928166351607,0.8452830188679246,0.8367346938775511
10.0,poly,scale,3,0.997164461247637,0.8,0.7959183673469388
10.0,poly,scale,4,1.0,0.8037735849056604,0.8027210884353742
10.0,poly,auto,2,0.8468809073724007,0.8377358490566038,0.8367346938775511
10.0,poly,auto,3,0.8393194706994329,0.8377358490566038,0.8367346938775511
10.0,poly,auto,4,0.8393194706994329,0.8377358490566038,0.8367346938775511
10.0,rbf,scale,2,0.9905482041587902,0.8603773584905661,0.8163265306122449
10.0,rbf,scale,3,0.9905482041587902,0.8603773584905661,0.8163265306122449
10.0,rbf,scale,4,0.9905482041587902,0.8603773584905661,0.8163265306122449
10.0,rbf,auto,2,0.9017013232514177,0.8943396226415095,0.8775510204081632
10.0,rbf,auto,3,0.9017013232514177,0.8943396226415095,0.8775510204081632
10.0,rbf,auto,4,0.9017013232514177,0.8943396226415095,0.8775510204081632
10.0,sigmoid,scale,2,0.777882797731569,0.7924528301886793,0.782312925170068
10.0,sigmoid,scale,3,0.777882797731569,0.7924528301886793,0.782312925170068
10.0,sigmoid,scale,4,0.777882797731569,0.7924528301886793,0.782312925170068
10.0,sigmoid,auto,2,0.8733459357277883,0.8603773584905661,0.8571428571428571
10.0,sigmoid,auto,3,0.8733459357277883,0.8603773584905661,0.8571428571428571
10.0,sigmoid,auto,4,0.8733459357277883,0.8603773584905661,0.8571428571428571
100.0,linear,scale,2,0.8969754253308129,0.8943396226415095,0.8639455782312925
100.0,linear,scale,3,0.8969754253308129,0.8943396226415095,0.8639455782312925
100.0,linear,scale,4,0.8969754253308129,0.8943396226415095,0.8639455782312925
100.0,linear,auto,2,0.8969754253308129,0.8943396226415095,0.8639455782312925
100.0,linear,auto,3,0.8969754253308129,0.8943396226415095,0.8639455782312925
100.0,linear,auto,4,0.8969754253308129,0.8943396226415095,0.8639455782312925
100.0,poly,scale,2,1.0,0.7811320754716982,0.7551020408163265
100.0,poly,scale,3,1.0,0.7924528301886793,0.782312925170068
100.0,poly,scale,4,1.0,0.8037735849056604,0.8027210884353742
100.0,poly,auto,2,0.9262759924385633,0.879245283018868,0.8571428571428571
100.0,poly,auto,3,0.8950850661625709,0.8641509433962264,0.8503401360544217
100.0,poly,auto,4,0.8412098298676749,0.8377358490566038,0.8367346938775511
100.0,rbf,scale,2,1.0,0.8226415094339623,0.7959183673469388
100.0,rbf,scale,3,1.0,0.8226415094339623,0.7959183673469388
100.0,rbf,scale,4,1.0,0.8226415094339623,0.7959183673469388
100.0,rbf,auto,2,0.9527410207939508,0.8679245283018868,0.8231292517006803
100.0,rbf,auto,3,0.9527410207939508,0.8679245283018868,0.8231292517006803
100.0,rbf,auto,4,0.9527410207939508,0.8679245283018868,0.8231292517006803
100.0,sigmoid,scale,2,0.7599243856332704,0.769811320754717,0.8163265306122449
100.0,sigmoid,scale,3,0.7599243856332704,0.769811320754717,0.8163265306122449
100.0,sigmoid,scale,4,0.7599243856332704,0.769811320754717,0.8163265306122449
100.0,sigmoid,auto,2,0.8667296786389413,0.8905660377358491,0.8775510204081632
100.0,sigmoid,auto,3,0.8667296786389413,0.8905660377358491,0.8775510204081632
100.0,sigmoid,auto,4,0.8667296786389413,0.8905660377358491,0.8775510204081632
